power supply อุปกรณ์จ่ายไฟ cougar 750w gx f 80 gold 	รองรับไฟขาเข้า	100 to 240 vac	
power supply อุปกรณ์จ่ายไฟ cougar 750w gx f 80 gold 	ขนาด	150x150x86 mm	
power supply อุปกรณ์จ่ายไฟ deepcool 450w dn 80 	brand	deepcool	
case เคส cougar turret rgb	brand	cougar	
case เคส cougar turret rgb	model	turret rgb	
case เคส cougar turret rgb	ประเภท	mid tower	
case เคส cougar turret rgb	รองรับ motherboard	atx micro atx mini itx	
case เคส cougar turret rgb	material	steel	
case เคส cougar turret rgb	ขนาด	206 x 461 x 420 mm	
case เคส cougar turret rgb	สี	black	
case เคส cougar turret rgb	front panel i o	usb 3.0 x 2 usb 2.0 x 1 mic x 1 audio x 1 rgb control button	
case เคส cougar turret rgb	รองรับ vga ขนาด	350 mm	
case เคส thermaltake level 20 gt rgb plus	brand	thermaltake	
case เคส thermaltake level 20 gt rgb plus	model	level 20 gt rgb plus	
case เคส thermaltake level 20 gt rgb plus	ประเภท	full tower	
case เคส thermaltake level 20 gt rgb plus	รองรับ motherboard	atx micro atx mini itx	
case เคส thermaltake level 20 gt rgb plus	material	spcc tempered glass side panel	
case เคส thermaltake level 20 gt rgb plus	ขนาด	580 x 294 x 592 mm	
case เคส thermaltake level 20 gt rgb plus	สี	black	
case เคส thermaltake level 20 gt rgb plus	front panel i o	usb 3.0 x 2 usb 2.0 x 2 type c x 1 audio x 1 mic x 1	
case เคส thermaltake level 20 gt rgb plus	รองรับ vga ขนาด	310 mm	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	brand	corsair	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	model	sf600	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	series	sf series	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	กำลังไฟสูงสุด	600 w	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	fan size	92 mm	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	mainboard connector	20 4 pin	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	pci ex connector	2 x 6 2 pin pin	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	sata connector	4	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	มาตราฐานรับรอง	80 plus gold	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	ระบบป้องกันไฟเกิน	fcc ices ce ul cul rcm tuv cb ccc bsmi eac rohs weee rohs kc	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	รองรับไฟขาเข้า	100 to 240 vac	
power supply อุปกรณ์จ่ายไฟ corsair sf600 80 gold cp 9020105 na 	ขนาด	100 x 63 x 125 mm	
case เคส cougar gemini s iron gray 	brand	cougar	
case เคส cougar gemini s iron gray 	model	gemini s	
case เคส cougar gemini s iron gray 	ประเภท	mid tower	
case เคส cougar gemini s iron gray 	รองรับ motherboard	atx ceb e atx micro atx mini itx	
case เคส cougar gemini s iron gray 	material	steel	
case เคส cougar gemini s iron gray 	ขนาด	210 x 495 x 463 mm	
case เคส cougar gemini s iron gray 	สี	iron gray	
case เคส cougar gemini s iron gray 	front panel i o	usb3.0 x 2 usb2.0 x 1 mic x 1 audio x 1 rgb control button	
case เคส cougar gemini s iron gray 	รองรับ vga ขนาด	410mm	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	brand	corsair	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	model	ax1600i	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	series	axi	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	กำลังไฟสูงสุด	1600 w	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	fan size	140 mm	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	power factor correction	active	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	mainboard connector	20 4 pin	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	cpu connector	2 x 4 4 pin	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	pci ex connector	8 x 6 2 pin	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	sata connector	16	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	molex connector	9	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	floppy connector	molex to floppy adapter x 2	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	สามารถถอดสายได้	fully modular	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	มาตราฐานรับรอง	80 titanium	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	ระบบป้องกันไฟเกิน	ovp ocp otp scp	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	รองรับไฟขาเข้า	100 to 240 vac	
power supply อุปกรณ์จ่ายไฟ corsair ax1600i 1600w 80 titanium cp 9020087 na 	ขนาด	200x150x86 mm	
case เคส in win 101 j.i.b. project black 	brand	in win	
case เคส in win 101 j.i.b. project black 	model	101 j.i.b. project	
case เคส in win 101 j.i.b. project black 	ประเภท	mid tower	
case เคส in win 101 j.i.b. project black 	รองรับ motherboard	atx micro atx mini itx	
case เคส in win 101 j.i.b. project black 	material	secc abs pc tempered glass	
case เคส in win 101 j.i.b. project black 	ขนาด	446 x 227 x 480 mm	
case เคส in win 101 j.i.b. project black 	สี	black	
case เคส in win 101 j.i.b. project black 	front panel i o	usb 3.0 x 2 audio x 1 mic x 1	
case เคส in win 101 j.i.b. project black 	รองรับ vga ขนาด	421 mm	
case เคส plenty prime ksv plpr30ksv 	brand	plenty	
case เคส plenty prime ksv plpr30ksv 	model	prime ksv	
case เคส plenty prime ksv plpr30ksv 	ประเภท	mid tower	
case เคส plenty prime ksv plpr30ksv 	รองรับ motherboard	atx micro atx	
case เคส plenty prime ksv plpr30ksv 	material	steel	
case เคส plenty prime ksv plpr30ksv 	ขนาด	405 x 180 x 430 mm	
case เคส plenty prime ksv plpr30ksv 	สี	silver	
case เคส plenty prime ksv plpr30ksv 	front panel i o	usb 3.0 x 1 usb 2.0 x 1 audio x 1 mic x 1	
case เคส thermaltake level 20 xt black 	brand	thermaltake	
case เคส thermaltake level 20 xt black 	model	level 20 xt	
case เคส thermaltake level 20 xt black 	ประเภท	full tower	
case เคส thermaltake level 20 xt black 	รองรับ motherboard	atx e atx micro atx	
case เคส thermaltake level 20 xt black 	material	spcc	
case เคส thermaltake level 20 xt black 	ขนาด	515 x 394 x 623 mm	
case เคส thermaltake level 20 xt black 	สี	black	
case เคส thermaltake level 20 xt black 	front panel i o	usb 2.0 x 2 usb 3.0 x 2 audio x 1 mic x 1 usb type c x1	
case เคส thermaltake level 20 xt black 	รองรับ vga ขนาด	400 mm	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	brand	deepcool	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	model	dq750st	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	series	dq	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	กำลังไฟสูงสุด	750 w	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	fan size	120 mm	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	power factor correction	active	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	mainboard connector	20 4 pin	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	cpu connector	4 4 pin	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	pci ex connector	4 x 6 2 pin	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	sata connector	5	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	molex connector	3	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	มาตราฐานรับรอง	80 gold	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	ระบบป้องกันไฟเกิน	ovp uvp scp opp	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	รองรับไฟขาเข้า	100 to 240 vac	
power supply อุปกรณ์จ่ายไฟ deepcool dq750st 750w 80 gold 	ขนาด	150 140 86 mm	
case เคส deepcool earlkase rgb v2	brand	deepcool	
case เคส deepcool earlkase rgb v2	model	earlkase rgb v2	
case เคส deepcool earlkase rgb v2	ประเภท	mid tower	
case เคส deepcool earlkase rgb v2	รองรับ motherboard	atx micro atx mini itx	
case เคส deepcool earlkase rgb v2	material	spcc plastic tempered glass	
case เคส deepcool earlkase rgb v2	ขนาด	510 x 203 x 500 mm	
case เคส deepcool earlkase rgb v2	สี	black	
case เคส deepcool earlkase rgb v2	front panel i o	usb 3.0 x 1 usb 2.0 x 1 mic x 1 audio x 1	
case เคส deepcool earlkase rgb v2	รองรับ vga ขนาด	340 mm	
case เคส deepcool matrexx 50	brand	deepcool	
case เคส deepcool matrexx 50	model	matrexx 50	
case เคส deepcool matrexx 50	ประเภท	mid tower	
case เคส deepcool matrexx 50	รองรับ motherboard	atx e atx micro atx mini itx	
case เคส deepcool matrexx 50	material	abs spcc tempered glass	
case เคส deepcool matrexx 50	ขนาด	442 x 210 x 479 mm	
case เคส deepcool matrexx 50	สี	black	
case เคส deepcool matrexx 50	front panel i o	usb2.0 2 end line usb3.0 1 end line audio 1 end line mic 1	
case เคส deepcool matrexx 50	รองรับ vga ขนาด	370mm horizontal end line 340mm vertical	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	brand	aerocool	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	model	cylon 700w	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	series	cylon	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	กำลังไฟสูงสุด	700 w	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	fan size	120 mm	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	mainboard connector	20 4 pin	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	cpu connector	4 4 pin	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	pci ex connector	4 x 6 2 pin	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	sata connector	5	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	molex connector	3	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	สามารถถอดสายได้	non modular	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	มาตราฐานรับรอง	80 plus bronze	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	รองรับไฟขาเข้า	200 to 240 vac vac	
power supply อุปกรณ์จ่ายไฟ aerocool cylon 700w rgb 80 bronze 	ขนาด	mm	
case เคส plenty zensa kbk plzs30kbk 	brand	plenty	
case เคส plenty zensa kbk plzs30kbk 	model	zensa kbk	
case เคส plenty zensa kbk plzs30kbk 	ประเภท	mid tower	
case เคส plenty zensa kbk plzs30kbk 	รองรับ motherboard	atx micro atx	
case เคส plenty zensa kbk plzs30kbk 	material	steel	
case เคส plenty zensa kbk plzs30kbk 	ขนาด	405 x 175 x 430 mm	
case เคส plenty zensa kbk plzs30kbk 	สี	black	
case เคส plenty zensa kbk plzs30kbk 	front panel i o	usb 3.0 x 1 usb 2.0 x 1 audio x 1 mic x 1	
